                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2 
                                      50                                      785                  1.0000000000000000E+000                  2.0000000000000000E-002                  3.2626137445766473E+009                  2.8246151354419792E+008                  5.7153254023493491E+003                  8.8469656623136717E-001                  9.6066967831178240E-001                 -1.5894002582269755E+000                  4.5611666143592178E-001                  1.6355884036249219E-005                  5.2332434191864485E-001                  1.8392316222488366E-005                  5.1971825695857682E-003                  9.1372816423756983E-003                  2.0994599496981280E-003                  1.0000000000000000E+000                  0.0000000000000000E+000                  6.7434959915011561E-001                  6.9826090883560435E-004                  3.0482031257088160E-001                  2.6482833128370709E-003                  1.9364639841444947E-003                  9.3572958399740450E-003                  2.0994599496976878E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999990760313E-001                  9.6047659752364101E-001                  9.9999999983479193E-001                  9.6036285627585960E-001                  9.4274599560344886E+003                  2.7619201218197241E+007                  1.1303310515375940E+010                  8.8482248582885381E-001                  8.8482248582885381E-001                  3.9287890999396831E-045                  2.0177876043409385E-002                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9 
                                     190                  9.9999992753245059E-001                 -1.9220572710676672E-002                  4.3693623919056614E+000                 -4.4549741750667637E+000                  7.8942051714856989E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     191                  9.9999992543048732E-001                 -1.9234528183903653E-002                  4.3719357736655393E+000                 -4.4431363182394783E+000                  7.9095000798327701E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     192                  9.9999992227754231E-001                 -1.9254900924821503E-002                  4.3749193904556369E+000                 -4.4294665509846647E+000                  7.9271733933136819E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     193                  9.9999991912459751E-001                 -1.9274645139771410E-002                  4.3782963379333601E+000                 -4.4141664114931141E+000                  7.9469994737652740E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     194                  9.9999991489265760E-001                 -1.9300232815694374E-002                  4.3815531665987111E+000                 -4.3994310939750170E+000                  7.9660697933269242E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     195                  9.9999991169769264E-001                 -1.9318909016276951E-002                  4.3842681600349689E+000                 -4.3872630240600419E+000                  7.9818355177745604E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     196                  9.9999990850272769E-001                 -1.9337071520059385E-002                  4.3869030327957841E+000                 -4.3755236061297254E+000                  7.9970514094091261E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     197                  9.9999990530776273E-001                 -1.9354751837737688E-002                  4.3903127147959315E+000                 -4.3605221549833724E+000                  8.0165470208037313E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     198                  9.9999989998282102E-001                 -1.9383223091321688E-002                  4.3939957463251016E+000                 -4.3443432575384113E+000                  8.0375677610164846E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     199                  9.9999989568507919E-001                 -1.9405365715427485E-002                  4.3971699723212678E+000                 -4.3305701818814937E+000                  8.0555247406904140E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     200                  9.9999989138733736E-001                 -1.9426820364128766E-002                  4.4002385760341616E+000                 -4.3173730176245630E+000                  8.0727719724475122E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     201                  9.9999988708959553E-001                 -1.9447635902544187E-002                  4.4032090933026007E+000                 -4.3047004392652859E+000                  8.0893634638617939E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     202                  9.9999988279185381E-001                 -1.9467855691741774E-002                  4.4064706728521941E+000                 -4.2909241901950788E+000                  8.1074347940416285E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     203                  9.9999987734799145E-001                 -1.9492671859710806E-002                  4.4092817648434517E+000                 -4.2790564215821272E+000                  8.1229831441240830E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     204                  9.9999987408167423E-001                 -1.9507162152530302E-002                  4.4123692980783584E+000                 -4.2662412407324961E+000                  8.1398366328999465E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     205                  9.9999986754903969E-001                 -1.9535304215123624E-002                  4.4156640711413768E+000                 -4.2525255770658132E+000                  8.1578308195413580E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     206                  9.9999986319394996E-001                 -1.9553485245270605E-002                  4.4188659606785761E+000                 -4.2393997112825073E+000                  8.1751118543830028E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     207                  9.9999985666131541E-001                 -1.9579948962479388E-002                  4.4219495853383304E+000                 -4.2267640787136935E+000                  8.1917354671019389E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     208                  9.9999985230622557E-001                 -1.9597088115653014E-002                  4.4249633181339361E+000                 -4.2146015494623859E+000                  8.2078046566077703E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     209                  9.9999984573479750E-001                 -1.9622238980666413E-002                  4.4278938507477656E+000                 -4.2027884638628246E+000                  8.2234120590979440E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     210                  9.9999984130212050E-001                 -1.9638751321765992E-002                  4.4307721598201866E+000                 -4.1913517611509832E+000                  8.2385846354438534E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     211                  9.9999983465310505E-001                 -1.9662879479768858E-002                  4.4341118667746384E+000                 -4.1781424261789359E+000                  8.2561224102492226E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     212                  9.9999982800408960E-001                 -1.9686288656435687E-002                  4.4373432760677769E+000                 -4.1654610904201865E+000                  8.2729829396126817E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     213                  9.9999982135507415E-001                 -1.9709027795935322E-002                  4.4409932456491754E+000                 -4.1512858956803305E+000                  8.2918642061101888E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     214                  9.9999981248972025E-001                 -1.9738378309313617E-002                  4.4445220197036388E+000                 -4.1376066505906488E+000                  8.3100646626057042E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     215                  9.9999980575213832E-001                 -1.9759996577528194E-002                  4.4474788878356435E+000                 -4.1262547792402913E+000                  8.3251947362294310E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     216                  9.9999979901455616E-001                 -1.9781060199515907E-002                  4.4513247801255877E+000                 -4.1116812656913284E+000                  8.3446801084907811E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     217                  9.9999978769538489E-001                 -1.9815285954283963E-002                  4.4559465581052295E+000                 -4.0942515828576393E+000                  8.3680027968504653E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     218                  9.9999977631630177E-001                 -1.9848347025483371E-002                  4.4599398633316412E+000                 -4.0793187776255158E+000                  8.3880307490881503E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     219                  9.9999976721303541E-001                 -1.9873907095238248E-002                  4.4638049370323314E+000                 -4.0650753657806176E+000                  8.4072171392647430E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     220                  9.9999975579342348E-001                 -1.9904942513168263E-002                  4.4671322060477339E+000                 -4.0528352445999332E+000                  8.4237036634366316E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     221                  9.9999974884438758E-001                 -1.9923306407503085E-002                  4.4704041844793272E+000                 -4.0409883910204973E+000                  8.4397274424598709E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     222                  9.9999973726266145E-001                 -1.9953094240366398E-002                  4.4743451187750978E+000                 -4.0267581192159074E+000                  8.4589651141461584E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     223                  9.9999972568093498E-001                 -1.9981927687615197E-002                  4.4777799443545589E+000                 -4.0144167979546035E+000                  8.4756481035017668E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     224                  9.9999971633306495E-001                 -2.0004551813487516E-002                  4.4822702167262038E+000                 -3.9985560168502841E+000                  8.4971692338026727E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     225                  9.9999969747234629E-001                 -2.0048572474199337E-002                  4.4869038798170191E+000                 -3.9821128247157036E+000                  8.5194118810608686E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     226                  9.9999968568439701E-001                 -2.0075069623919240E-002                  4.4903687083251480E+000                 -3.9699942892109332E+000                  8.5358680167586982E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     227                  9.9999967377089638E-001                 -2.0101116795952081E-002                  4.4940913125729098E+000                 -3.9570999697690801E+000                  8.5534243207715388E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     228                  9.9999965939468860E-001                 -2.0131634795287120E-002                  4.4980298243467169E+000                 -3.9435500993249124E+000                  8.5719042227373858E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     229                  9.9999964493379723E-001                 -2.0161395781934141E-002                  4.5025095256078949E+000                 -3.9283259709718168E+000                  8.5927333647048769E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     230                  9.9999962539557197E-001                 -2.0200230140760524E-002                  4.5062081979565134E+000                 -3.9157393244578853E+000                  8.6099258204231557E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     231                  9.9999961562645934E-001                 -2.0219096410910173E-002                  4.5098384709340307E+000                 -3.9036217166936793E+000                  8.6265626129539985E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     232                  9.9999959591435428E-001                 -2.0256124403670608E-002                  4.5139344002588606E+000                 -3.8899273025959946E+000                  8.6453286855938192E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     233                  9.9999958099986563E-001                 -2.0283276751586903E-002                  4.5173542133924434E+000                 -3.8786089645408972E+000                  8.6608728040933087E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     234                  9.9999956608537699E-001                 -2.0309735510459930E-002                  4.5212646491684962E+000                 -3.8657991844825244E+000                  8.6785094484798631E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     235                  9.9999954584548612E-001                 -2.0344605472961005E-002                  4.5256006045686838E+000                 -3.8516780067235588E+000                  8.6979745543998597E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     236                  9.9999952560559524E-001                 -2.0378367868321205E-002                  4.5292808053466755E+000                 -3.8397688548205378E+000                  8.7144155071790230E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     237                  9.9999951022367928E-001                 -2.0403337633893921E-002                  4.5334173575740095E+000                 -3.8265943223182832E+000                  8.7326900024273684E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     238                  9.9999948440549136E-001                 -2.0444005717910677E-002                  4.5374197408283683E+000                 -3.8138395637668774E+000                  8.7503664029055823E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     239                  9.9999946870366663E-001                 -2.0468028337135322E-002                  4.5413617401057689E+000                 -3.8014982670350519E+000                  8.7675583184247365E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     240                  9.9999944237888072E-001                 -2.0507183456337279E-002                  4.5461315246386809E+000                 -3.7866333319952927E+000                  8.7882740044121164E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     241                  9.9999941582147767E-001                 -2.0545365606249800E-002                  4.5507651968444511E+000                 -3.7723311476073778E+000                  8.8082415320060345E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     242                  9.9999938898144913E-001                 -2.0582713735791486E-002                  4.5552890217465656E+000                 -3.7584981220503493E+000                  8.8275866053396719E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     243                  9.9999936171228831E-001                 -2.0619478840010325E-002                  4.5596989016515401E+000                 -3.7451374010011165E+000                  8.8463051617540369E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     244                  9.9999933429805310E-001                 -2.0655328774327315E-002                  4.5635695731087056E+000                 -3.7334960803741710E+000                  8.8626397774126282E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     245                  9.9999931204536863E-001                 -2.0683665495760575E-002                  4.5669550465244626E+000                 -3.7234170890357920E+000                  8.8768221650269243E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     246                  9.9999928964547702E-001                 -2.0711540724122259E-002                  4.5715840703629960E+000                 -3.7098404025507743E+000                  8.8960125083165718E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     247                  9.9999924927266703E-001                 -2.0760248655178472E-002                  4.5767235026055646E+000                 -3.6948212355363248E+000                  8.9172502196664389E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     248                  9.9999921689716087E-001                 -2.0797991773501938E-002                  4.5806148952268764E+000                 -3.6835733084837465E+000                  8.9332004916075096E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     249                  9.9999919226838319E-001                 -2.0825976092082515E-002                  4.5847993134025762E+000                 -3.6716611207087992E+000                  8.9501646518570492E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     250                  9.9999915394360606E-001                 -2.0868354522879017E-002                  4.5889675992392052E+000                 -3.6598295295408083E+000                  8.9670106336936826E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     251                  9.9999912729740426E-001                 -2.0897034284961719E-002                  4.5932687308893376E+000                 -3.6478211876250635E+000                  8.9841856020134507E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     252                  9.9999908507586022E-001                 -2.0941249866622349E-002                  4.5976518904592876E+000                 -3.6356260036206329E+000                  9.0016260993892860E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     253                  9.9999905455116267E-001                 -2.0972339125870956E-002                  4.6024421903144734E+000                 -3.6225382592597031E+000                  9.0204395899655161E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     254                  9.9999900328053182E-001                 -2.1023022156839592E-002                  4.6069224289240882E+000                 -3.6103181338834052E+000                  9.0379960694002595E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     255                  9.9999897499488744E-001                 -2.1050215129383331E-002                  4.6101326178192599E+000                 -3.6016915054352729E+000                  9.0504450156172780E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     256                  9.9999894490258046E-001                 -2.1078581436585451E-002                  4.6138230213053628E+000                 -3.5918728132875568E+000                  9.0646545618617420E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     257                  9.9999890630121002E-001                 -2.1114163183875167E-002                  4.6179718059463317E+000                 -3.5809296944661915E+000                  9.0805278083280534E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     258                  9.9999886548691053E-001                 -2.1150857786648380E-002                  4.6228058782000083E+000                 -3.5683494544611971E+000                  9.0988468220482535E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     259                  9.9999881099966870E-001                 -2.1198460408392156E-002                  4.6276999927748710E+000                 -3.5557173091722425E+000                  9.1172748681535172E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     260                  9.9999876551899081E-001                 -2.1237066883057445E-002                  4.6320476422300976E+000                 -3.5446422928116093E+000                  9.1334884252911674E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     261                  9.9999871950017194E-001                 -2.1275156685094374E-002                  4.6372192090995412E+000                 -3.5316596427453013E+000                  9.1525691918158998E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     262                  9.9999865340992133E-001                 -2.1328265277404713E-002                  4.6420436938770120E+000                 -3.5196111670456323E+000                  9.1702825128592576E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     263                  9.9999861097643605E-001                 -2.1361440744751787E-002                  4.6469953851723913E+000                 -3.5074834501660668E+000                  9.1882127155806597E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     264                  9.9999853899049607E-001                 -2.1416187727378858E-002                  4.6524460822894085E+000                 -3.4942178279814149E+000                  9.2078424518854352E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     265                  9.9999848024014326E-001                 -2.1459539265735551E-002                  4.6578431633369712E+000                 -3.4813069828474750E+000                  9.2270441368284555E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     266                  9.9999840531193140E-001                 -2.1513226881565529E-002                  4.6631455448950767E+000                 -3.4687410310270650E+000                  9.2457772879885791E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     267                  9.9999834406925625E-001                 -2.1555871226501815E-002                  4.6675064519256289E+000                 -3.4585382885239224E+000                  9.2610458384295047E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     268                  9.9999828994263706E-001                 -2.1592695539850090E-002                  4.6715360135930100E+000                 -3.4492157312044913E+000                  9.2750433916823543E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     269                  9.9999823471724747E-001                 -2.1629478815270966E-002                  4.6770611838101370E+000                 -3.4366364567057737E+000                  9.2940245817704561E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     270                  9.9999813596554765E-001                 -2.1693397520056820E-002                  4.6826635325560941E+000                 -3.4239338802253263E+000                  9.3131953282761515E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     271                  9.9999807231474314E-001                 -2.1733423375942740E-002                  4.6877638823190102E+000                 -3.4125801638514215E+000                  9.3304259947053385E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     272                  9.9999798380935656E-001                 -2.1787660182175865E-002                  4.6929874861626617E+000                 -3.4010331758583514E+000                  9.3479721394624278E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     273                  9.9999791112336411E-001                 -2.1831048676690099E-002                  4.6980293024428237E+000                 -3.3900412413294516E+000                  9.3647397992918648E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     274                  9.9999782362748102E-001                 -2.1881988922055787E-002                  4.7034247233754174E+000                 -3.3783884029038833E+000                  9.3825544486233579E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     275                  9.9999773410875803E-001                 -2.1932744876468863E-002                  4.7087652609419726E+000                 -3.3669777565601215E+000                  9.4000474997409604E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     276                  9.9999764268223978E-001                 -2.1983255944934738E-002                  4.7140537739903108E+000                 -3.3557972963002225E+000                  9.4172372227722487E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     277                  9.9999754914405758E-001                 -2.2033637802827001E-002                  4.7198268317248662E+000                 -3.3437436153531719E+000                  9.4358386113203334E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     278                  9.9999743420230869E-001                 -2.2093876462948810E-002                  4.7257815355593351E+000                 -3.3314211384358385E+000                  9.4549006937914850E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     279                  9.9999732615593562E-001                 -2.2148939247600204E-002                  4.7309065482025661E+000                 -3.3209157074915101E+000                  9.4711953398436073E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     280                  9.9999723577333333E-001                 -2.2193914897436631E-002                  4.7357540443575576E+000                 -3.3110891640674720E+000                  9.4864884697881244E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     281                  9.9999713310694882E-001                 -2.2243876543239893E-002                  4.7408026893383592E+000                 -3.3009308755785911E+000                  9.5023279725047747E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     282                  9.9999702862528916E-001                 -2.2293563192938296E-002                  4.7456862309973769E+000                 -3.2911789432513223E+000                  9.5175630911134466E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     283                  9.9999692670112750E-001                 -2.2340973253817471E-002                  4.7511770793040853E+000                 -3.2803284767680654E+000                  9.5345659188358969E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     284                  9.9999678966149752E-001                 -2.2403167968728335E-002                  4.7562103633899211E+000                 -3.2704006276240571E+000                  9.5501175214417344E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     285                  9.9999669991835538E-001                 -2.2442990948628869E-002                  4.7611273874220261E+000                 -3.2608297709262128E+000                  9.5651735188692406E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     286                  9.9999656231538459E-001                 -2.2502741070430161E-002                  4.7674507164379394E+000                 -3.2485915607677138E+000                  9.5844481629007934E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     287                  9.9999639729346712E-001                 -2.2572437185680763E-002                  4.7732050424525632E+000                 -3.2374867451461751E+000                  9.6019393197900893E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     288                  9.9999627600657714E-001                 -2.2622389482505181E-002                  4.7789570217657200E+000                 -3.2265267508703612E+000                  9.6192742823664492E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     289                  9.9999610206932943E-001                 -2.2692269651652087E-002                  4.7860645925190655E+000                 -3.2130590064843778E+000                  9.6406039164999129E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     290                  9.9999589644693232E-001                 -2.2772398525592145E-002                  4.7926028176703612E+000                 -3.2006988217030550E+000                  9.6601798388739955E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     291                  9.9999573719414359E-001                 -2.2832745597148086E-002                  4.7981778776929085E+000                 -3.1902480984689290E+000                  9.6767743848211403E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     292                  9.9999557417607210E-001                 -2.2893075857142089E-002                  4.8046496868595856E+000                 -3.1782123860752627E+000                  9.6959320086221652E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     293                  9.9999534972160209E-001                 -2.2973911656856069E-002                  4.8110212046044101E+000                 -3.1663445920688496E+000                  9.7147951139768445E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     294                  9.9999517588687670E-001                 -2.3034859297786040E-002                  4.8164555297754053E+000                 -3.1562871686934075E+000                  9.7308090042672699E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     295                  9.9999499794460855E-001                 -2.3095844569328887E-002                  4.8227654128250208E+000                 -3.1446775796714781E+000                  9.7493221763197493E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     296                  9.9999475294628581E-001                 -2.3177637077524738E-002                  4.8298856379049839E+000                 -3.1315713245558694E+000                  9.7702001018840203E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     297                  9.9999449921713035E-001                 -2.3259872812115581E-002                  4.8369356584766567E+000                 -3.1186250390527612E+000                  9.7908286749593323E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     298                  9.9999423644838148E-001                 -2.3342584150891462E-002                  4.8439166406912175E+000                 -3.1058304519833793E+000                  9.8112221470918026E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     299                  9.9999396432043397E-001                 -2.3425802441538374E-002                  4.8508296910120610E+000                 -3.0931768499375676E+000                  9.8313937195664103E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     300                  9.9999368250242004E-001                 -2.3509557539801405E-002                  4.8576758279439938E+000                 -3.0806524336109105E+000                  9.8513556435911642E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     301                  9.9999339065182391E-001                 -2.3593877575910461E-002                  4.8644559681903523E+000                 -3.0682468803568823E+000                  9.8711193062889837E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     302                  9.9999308841411072E-001                 -2.3678789199954503E-002                  4.8711710038514120E+000                 -3.0559508736425784E+000                  9.8906953063965961E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
                                     303                  9.9999277542234055E-001                 -2.3764317741171822E-002                  4.8778219154447493E+000                 -3.0437556757833346E+000                  9.9100935226811480E+000                  6.9999998801022101E-001                  2.8000001198977920E-001                  1.9999999999999796E-002 
